No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
6 (TDH),45560.7,9.11,0.48,0.81,169.45,-17072.37,-10.42,-17072.37,-3.03,2.67,0.27,55.84, N/A, N/A,12434.74,0.46,1.73,-2.65, N/A,0.0275,1,45560.7,45.04,51,1,100,45560.7,45560.7,45.04,51,0,0,0,  N/A,  N/A,  N/A,50
8 (CMX),45505.68,9.1,0.94,0.81,87.04,-45803.17,-15.79,-49871.67,-8.38,0.91,0.1,10.39,2.91,5.81,20857.49,0.1,4.34,-1.06,0.61,0.0061,6,7584.28,2.93,16.17,2,33.33,69377.89,34688.95,21.24,34,4,66.67,-23872.21,-5968.05,-6.23,7.25,70
6 (BSR),45369.78,9.07,1.19,0.81,67.95,-23034.74,-4.41,-23034.74,-4.41,1.97,0.18,15.41,7.14,7.14,2995.76,-0.02,0.38,-12.07,2.69,-0.0015,2,22684.89,4.62,17,1,50,52763.93,52763.93,10.73,32,1,50,-7394.15,-7394.15,-1.48,2,50
9 (CMX),45363.35,9.07,1.21,0.81,67.24,-29701.51,-18.78,-34338.86,-6.48,1.32,0.13,10.38,6.47,6.47,7671.05,0.21,3.64,-1.26,1.85,0.0129,6,7560.56,10.12,23.83,3,50,53653.3,17884.43,23.88,38.33,3,50,-8289.95,-2763.32,-3.64,9.33,80
8 (GVR),43777.59,8.76,1.99,0.78,39.33,-89807.46,-14.5,-89807.46,-14.5,0.49,0.05,2.71,4.12,2.06,12716.09,0.24,3.2,-1.44,1.88,0.0144,9,4864.18,3.08,14.67,6,66.67,57794.09,9632.35,6.09,19.67,3,33.33,-14016.5,-4672.17,-2.93,4.67,70
5 (DIG),43729.8,8.75,1.57,0.78,49.97,-53674.1,-9.06,-53674.1,-9.05,0.81,0.09,5.52, N/A, N/A,8322.67,0.11,1.44,-3.22, N/A,0.0069,1,43729.8,8.76,43,1,100,43729.8,43729.8,8.76,43,0,0,0,  N/A,  N/A,  N/A,40
7 (MSN),43229.49,8.65,4.01,0.77,19.31,-57718.54,-9.06,-139955.54,-20.49,0.31,0.04,0.94,1.34,8.05,41592.08,0.27,6.98,-0.66,0.44,0.0164,7,6175.64,1.95,16.43,1,14.29,169963.6,169963.6,36.59,78,6,85.71,-126734.11,-21122.35,-3.83,6.17,60
9 (HAX),41657.66,8.33,0.9,0.75,82.9,-14720.54,-15.74,-27956.45,-4.99,1.49,0.15,16.6,3.8,1.52,9375.32,0.5,2.27,-2.05,2.34,0.0298,7,5951.09,15.44,30.57,5,71.43,56537.69,11307.54,23.68,40.8,2,28.57,-14880.03,-7440.02,-5.14,5,80
9 (NAF),41272.04,8.25,2.93,0.74,25.27,-19126.26,-15.26,-39422.73,-6.89,1.05,0.11,3.67,2.45,6.54,12313.59,0.46,3.14,-1.48,0.16,0.0277,11,3752,0.59,16.91,3,27.27,69719.1,23239.7,9.03,39,8,72.73,-28447.07,-3555.88,-2.58,8.63,80
8 (FRT),40407.83,8.08,1.4,0.73,51.97,-33754.39,-15.93,-37409.1,-7.1,1.08,0.1,7.32,18.47,18.47,4855.25,0.05,1.19,-3.94,1.88,0.0028,2,20203.91,3.55,25.5,1,50,42721.12,42721.12,8.6,33,1,50,-2313.3,-2313.3,-1.5,18,70
9 (TNT),40002.99,8,3.98,0.72,18.08,-88111.8,-34.04,-96772.35,-15.23,0.41,0.05,1.19,1.62,3.25,20100.88,0.34,9.16,-0.51,0.81,0.0206,18,2222.39,5.01,18.44,6,33.33,104257.33,17376.22,28.23,41,12,66.67,-64254.34,-5354.53,-6.6,7.17,80
7 (VCI),39606.75,7.92,0.8,0.71,89,-32920.37,-16.02,-32920.37,-5.81,1.2,0.12,15.33,34.72,17.36,7515.29,0.18,1.39,-3.38,2.49,0.0109,3,13202.25,7.91,23,2,66.67,40781.22,20390.61,13.11,31,1,33.33,-1174.47,-1174.47,-2.5,7,60
5 (NVB),39324.42,7.86,0.99,0.71,71.34,-18797.18,-3.41,-18797.18,-3.41,2.09,0.21,20.94,12.09,12.09,7201.49,0.07,0.44,-10.56,2.03,0.0044,2,19662.21,3.08,15,1,50,42869.12,42869.12,8.65,27,1,50,-3544.7,-3544.7,-2.5,3,40
7 (NTL),38939.92,7.79,0.92,0.7,75.94,-28261.71,-20.14,-35863.26,-6.24,1.09,0.11,12.17,5.14,7.7,13924.04,0.3,4.25,-1.11,1.08,0.0179,5,7787.98,11.77,30.2,2,40,48353.87,24176.94,36.12,45,3,60,-9413.95,-3137.98,-4.46,20.33,60
8 (KMR),38766.64,7.75,2.83,0.7,24.62,-58255.76,-33.33,-83094.8,-13.37,0.47,0.05,1.84,1.46,4.38,29149.71,0.23,9.62,-0.49,1.04,0.014,12,3230.55,12.57,16.5,3,25,123229.7,41076.57,61.56,38.33,9,75,-84463.05,-9384.78,-3.77,9.22,70
9 (CCL),38709.47,7.74,0.77,0.7,90.04,-35452.56,-20.48,-44221.11,-7.59,0.88,0.09,11.87,3.16,6.33,14051.27,0.43,4.75,-0.99,0.61,0.0256,12,3225.79,2.67,13.75,4,33.33,56600.7,14150.18,16.31,26,8,66.67,-17891.23,-2236.4,-4.15,7.63,80
8 (CTI),37997.22,7.6,4.7,0.68,14.54,-56420.93,-13.77,-212803.28,-28.68,0.18,0.02,0.51,1.25,4.39,48050.19,0.31,10.37,-0.45,0.44,0.0185,9,4221.91,2.84,19.89,2,22.22,188239.22,94119.61,31.52,70,7,77.78,-150242,-21463.14,-5.35,5.57,70
9 (C4G),37956.06,7.59,1.75,0.68,39,-27202.71,-11.14,-63005.43,-11.54,0.6,0.06,3.38,1.82,4.54,6680.93,0.16,2.27,-2.08,-0.05,0.0096,7,5422.29,0.12,13.43,2,28.57,84492.31,42246.15,18.02,34.5,5,71.43,-46536.25,-9307.25,-7.03,5,80
9 (NVL),37262.54,7.45,7.31,0.67,9.18,-77271.31,-11.63,-131143.18,-19.74,0.28,0.03,0.47,1.31,7.83,24200.95,0.28,8.79,-0.54,0.25,0.0168,14,2661.61,0.71,15,2,14.29,159338.14,79669.07,15.65,37.5,12,85.71,-122075.6,-10172.97,-1.78,11.25,80
8 (VGS),37081.86,7.42,3.13,0.67,21.32,-52914.14,-24.81,-85148.73,-14.99,0.44,0.04,1.42,1.3,2.17,22599.93,0.31,7.84,-0.6,0.75,0.0188,16,2317.62,3.9,17.5,6,37.5,160529.6,26754.93,19.74,32.67,10,62.5,-123447.74,-12344.77,-5.61,8.4,70
9 (PVT),36784.92,7.36,13.52,0.66,4.9,-78220.1,-14.93,-157830.46,-29.69,0.23,0.02,0.17,1.1,2.47,45862.24,0.21,14.7,-0.32,0.57,0.0127,26,1414.8,3.23,21.42,8,30.77,412017.58,51502.2,21.52,48.75,18,69.23,-375232.65,-20846.26,-4.9,9.28,80
6 (KLF),36663.46,7.33,1.5,0.66,44.03,-72677.25,-12,-72677.25,-12,0.5,0.06,3.67,2.05,8.18,14831.72,0.24,4.79,-0.99,-0.38,0.0143,5,7332.69,-0.41,10,1,20,71707.25,71707.25,14.78,37,4,80,-35043.79,-8760.95,-4.2,3.25,50
10 (GEG),36351.33,7.27,2.72,0.66,24.12,-53507.15,-11.29,-80630.31,-13.07,0.45,0.05,1.85,1.73,6.9,20500.47,0.23,3.16,-1.5,1.22,0.0138,5,7270.27,7.53,22.2,1,20,86420.91,86420.91,46.46,56,4,80,-50069.57,-12517.39,-2.21,13.75,90
9 (DGW),36093.68,7.22,5.39,0.65,12.08,-83030.71,-15.32,-130144.19,-23.99,0.28,0.03,0.5,1.29,5.8,17889.35,-0.35,9.05,-0.52,-0.88,-0.0211,22,1640.62,-1.49,12.68,4,18.18,161054.25,40263.56,12.01,30.25,18,81.82,-124960.56,-6942.25,-4.49,8.78,80
9 (HPG),35909.21,7.18,7.2,0.65,9,-40255.27,-15.56,-83993.84,-14.85,0.43,0.04,0.61,1.43,1.43,16245.59,0.1,5.79,-0.82,0.95,0.0061,18,1994.96,2.57,19.5,9,50,118729.88,13192.21,7.19,29.33,9,50,-82820.67,-9202.3,-2.06,9.67,80
7 (FTM),35780.58,7.16,0.96,0.65,67.53,-33615.78,-7.49,-33615.78,-5.9,1.06,0.11,11.44, N/A, N/A,10154.92,0.41,3.15,-1.51, N/A,0.0246,1,35780.58,9.44,34,1,100,35780.58,35780.58,9.44,34,0,0,0,  N/A,  N/A,  N/A,60
8 (DGW),35735.35,7.15,1.51,0.64,42.77,-18014.8,-12.77,-21506.36,-4.02,1.66,0.16,10.65,5.81,3.87,8186.11,0.36,1.52,-3.14,1.55,0.0216,5,7147.07,3.78,24.4,3,60,43169.46,14389.82,8.15,38.33,2,40,-7434.11,-3717.05,-2.77,3.5,70
9 (VGI),34745.83,6.95,4.06,0.63,15.46,-86713.2,-13.29,-148813.33,-22.49,0.23,0.03,0.69,1.44,0.96,22544.84,0.19,4.41,-1.08,0.48,0.0113,5,6949.17,1.75,22.8,3,60,112851.59,37617.2,7.34,29,2,40,-78105.76,-39052.88,-6.64,13.5,80
6 (VCB),34397.13,6.88,1.27,0.62,48.95,-29825.48,-5.31,-29825.48,-5.29,1.15,0.12,9.26,60.65,60.65,10454.87,0.3,2.42,-1.98,3.09,0.0179,2,17198.56,3.42,18.5,1,50,34973.74,34973.74,7.05,34,1,50,-576.61,-576.61,-0.2,3,50
5 (VIC),34324.49,6.86,1.82,0.62,34.13,-40945.5,-7.8,-40945.5,-7.73,0.84,0.08,4.41,4.03,4.03,10934.18,0.22,2.58,-1.86,1.63,0.0129,2,17162.25,3.56,25.5,1,50,45667.61,45667.61,9.42,32,1,50,-11343.12,-11343.12,-2.29,19,40
7 (PVG),33424.39,6.68,0.48,0.6,125.24,-36471.89,-14.93,-36471.89,-6.49,0.92,0.09,19.29,44.26,22.13,8186.34,0.38,4.82,-1,3.29,0.0229,3,11141.46,6.01,13.33,2,66.67,34196.96,17098.48,10.29,17,1,33.33,-772.57,-772.57,-2.55,6,60
5 (ITA),32955.47,6.59,1.01,0.6,59.12,-32783.18,-5.86,-32783.18,-5.86,1.01,0.1,10.1, N/A, N/A,2826.78,0.05,0.26,-18.57, N/A,0.0029,1,32955.47,6.6,28,1,100,32955.47,32955.47,6.6,28,0,0,0,  N/A,  N/A,  N/A,40
8 (HSG),32919.83,6.58,5.03,0.6,11.84,-61383.87,-15.31,-96693.04,-15.91,0.34,0.04,0.74,1.25,2.93,29935.27,0.04,8.13,-0.59,-0.14,0.0026,10,3291.98,-0.02,17.2,3,30,162302,54100.67,11.69,35,7,70,-129382.17,-18483.17,-5.03,9.57,70
6 (DBC),32583.8,6.52,0.88,0.59,66.73,-24713.43,-13.17,-24713.43,-4.55,1.32,0.13,14.65,239.62,79.87,3045.54,0.56,0.65,-7.44,1.56,0.0335,4,8145.95,17.95,40.75,3,75,32720.36,10906.79,24,51.67,1,25,-136.55,-136.55,-0.2,8,50
7 (REE),32394.61,6.48,3.13,0.59,18.71,-54035.95,-9.23,-54035.95,-9.21,0.6,0.06,2.03,2.27,3.41,11116.02,0.48,4.93,-0.98,0.81,0.0286,5,6478.92,1.27,18,2,40,57891.38,28945.69,5.71,28.5,3,60,-25496.77,-8498.92,-1.68,11,60
8 (SD9),31972.19,6.39,0.89,0.58,64.72,-21999.23,-19.05,-21999.23,-4.07,1.45,0.14,15.91,9.17,11.46,5429.87,0.77,2.58,-1.87,1.31,0.0462,9,3552.47,4.55,20.56,4,44.44,35885.02,8971.25,13.5,38.25,5,55.56,-3912.82,-782.56,-2.61,6.4,70
8 (HVN),31726.57,6.35,0.84,0.57,68.57,-25052.04,-7.72,-25052.04,-4.5,1.27,0.13,15.24, N/A, N/A,9023.91,0.4,2.35,-2.05,3.53,0.0239,2,15863.29,5.84,21,2,100,31726.57,15863.29,5.84,21,0,0,0,  N/A,  N/A,  N/A,70
9 (IJC),31463.26,6.29,7.79,0.57,7.32,-100845.83,-17.56,-228757.59,-30.53,0.14,0.02,0.24,1.12,2.61,64328.2,0.13,20.06,-0.24,0.53,0.0078,30,1048.78,2.19,17.57,9,30,294469.13,32718.79,17.09,38.44,21,70,-263005.87,-12524.09,-4.2,8.62,80
6 (BVH),31254.88,6.25,2.49,0.57,22.7,-57390.85,-10.61,-57390.85,-10.59,0.54,0.05,2.14,2.87,0.96,8173.84,-0.15,3.12,-1.55,1.16,-0.0093,4,7813.72,1.62,17.75,3,75,47980.16,15993.39,3.28,23,1,25,-16725.29,-16725.29,-3.35,2,50
8 (ORS),31045.58,6.21,0.28,0.56,200.38,-11521.17,-20,-13288.67,-2.44,2.34,0.23,81.96,18.76,14.07,8815.76,0.31,2.06,-2.34,1.36,0.0184,7,4435.08,20.21,23.71,4,57.14,32794.06,8198.52,38.61,37.75,3,42.86,-1748.48,-582.83,-4.33,5,70
8 (VRE),30925.12,6.19,2.2,0.56,25.47,-75351.79,-12.24,-94215.34,-15.26,0.33,0.04,1.67,2.55,7.65,13686.2,0.22,4.73,-1.02,1.06,0.0132,4,7731.28,1.64,15.75,1,25,50859.07,50859.07,10.21,29,3,75,-19933.95,-6644.65,-1.22,11.33,70
6 (PVD),30863.55,6.17,1.8,0.56,31.01,-43895,-15.56,-45168.54,-8.19,0.68,0.07,3.79,2.87,8.62,12354.05,0.33,4.32,-1.12,1.24,0.0201,4,7715.89,4.75,24,1,25,47333.05,47333.05,23.83,49,3,75,-16469.51,-5489.84,-1.61,15.67,50
10 (KDH),30423.7,6.08,5.1,0.55,10.81,-25800.18,-13.93,-48887.51,-9.71,0.62,0.06,1.11,1.34,2.96,17187.86,0.21,4.45,-1.09,0.35,0.0128,32,950.74,1.26,18.78,10,31.25,118757.17,11875.72,12.22,40.9,22,68.75,-88333.47,-4015.16,-3.72,8.73,90
10 (CRE),30264.55,6.05,1.94,0.55,28.33,-38881.62,-7.03,-42733.63,-8.43,0.71,0.07,3.36,3.55,3.55,6511.57,0.02,1.24,-3.91,0.8,0.0012,4,7566.14,1.47,20,2,50,42131.92,21065.96,5.9,33,2,50,-11867.37,-5933.69,-2.97,7,90
10 (HII),30149.04,6.03,1.55,0.55,35.18,-34080.39,-12.41,-42912.31,-7.81,0.7,0.07,4.5,1.73,6.05,8414.47,-0.07,2.16,-2.25,0.62,-0.0042,9,3349.89,2.21,15.11,2,22.22,71525.58,35762.79,25.37,35,7,77.78,-41376.54,-5910.93,-4.41,9.43,90
9 (LGL),29897.12,5.98,2.29,0.54,23.62,-105985.88,-20.86,-137223.17,-20.65,0.22,0.03,1.14,1.75,7.58,11989.59,-0.14,16.94,-0.29,-1.66,-0.0082,16,1868.57,-1.8,13.31,3,18.75,69846.18,23282.06,7.72,34.67,13,81.25,-39949.06,-3073,-4,8.38,80
6 (CKG),29881.08,5.98,0.49,0.54,111.62,-35630.26,-6.47,-35630.26,-6.46,0.84,0.08,17.27, N/A, N/A,2276.15,0.03,0.2,-24.78, N/A,0.0019,1,29881.08,5.98,14,1,100,29881.08,29881.08,5.98,14,0,0,0,  N/A,  N/A,  N/A,50
8 (NVB),29685.89,5.94,0.81,0.54,66.25,-22265.71,-10.29,-26615.46,-4.78,1.12,0.11,13.85,4.73,9.46,10349.12,0.32,2.02,-2.41,1.44,0.0194,3,9895.3,3.16,15.67,1,33.33,37641.25,37641.25,14.24,38,2,66.67,-7955.36,-3977.68,-2.39,4.5,70
7 (DVN),29401.84,5.88,1.03,0.53,51.67,-74641.09,-12.5,-74641.09,-12.49,0.39,0.04,4.14,1.78,3.56,14520.69,0.19,5.93,-0.82,0.89,0.0112,3,9800.61,2.27,14.67,1,33.33,67132.39,67132.39,14.55,24,2,66.67,-37730.55,-18865.28,-3.87,10,60
6 (TVC),29366.11,5.87,0.32,0.53,166.91,-17598.42,-8.99,-17598.42,-3.31,1.67,0.16,50.42,27.57,27.57,2177.53,0,0.19,-25.45,3.7,0.0002,2,14683.06,8.8,13.5,1,50,30471.29,30471.29,18.7,24,1,50,-1105.18,-1105.18,-1.11,3,50
5 (IDI),29081.12,5.82,0.55,0.53,96.63,-27405.66,-14.14,-27405.66,-4.96,1.06,0.11,19.48, N/A, N/A,5404.05,0.12,0.74,-6.62, N/A,0.007,1,29081.12,20.61,48,1,100,29081.12,29081.12,20.61,48,0,0,0,  N/A,  N/A,  N/A,40
6 (PDR),28342.16,5.67,0.71,0.51,72.74,-19169.79,-7.55,-19169.79,-3.5,1.48,0.15,20.77, N/A, N/A,7312.6,0.53,2.26,-2.16, N/A,0.0318,1,28342.16,13.74,44,1,100,28342.16,28342.16,13.74,44,0,0,0,  N/A,  N/A,  N/A,50
7 (VJC),28112.89,5.62,1.26,0.51,40.55,-41488.07,-7.52,-41488.07,-7.47,0.68,0.07,5.43,29.83,29.83,8376.32,0.3,2.2,-2.22,3.03,0.0183,2,14056.44,2.84,18,1,50,29088.08,29088.08,5.88,33,1,50,-975.19,-975.19,-0.2,3,60
9 (ITD),27891.16,5.58,0.47,0.51,108.36,-15905.6,-14.73,-24131.87,-4.37,1.16,0.12,24.79,4.19,8.38,6925.12,0.55,2.62,-1.87,1.55,0.0331,9,3099.02,13.22,20,3,33.33,36639.99,12213.33,49.17,47.33,6,66.67,-8748.83,-1458.14,-4.75,6.33,80
8 (PVX),27414.9,5.48,5.72,0.5,8.7,-149289.55,-27.42,-368425.93,-48.24,0.07,0.01,0.18,1.1,2.85,55737.07,0,22.3,-0.22,0.55,-0.0003,18,1523.05,1.76,11.5,5,27.78,308732.28,61746.46,18.14,22.8,13,72.22,-281317.38,-21639.8,-4.53,7.15,70
9 (GVR),27147.56,5.43,2.02,0.49,24.45,-73432.79,-15.7,-93126.26,-17.95,0.29,0.03,1.36,1.32,1.99,11472.12,0.02,2.61,-1.88,0.87,0.0009,5,5429.51,2.92,14,2,40,111044.78,55522.39,16.63,24.5,3,60,-83897.21,-27965.74,-6.23,7,80
5 (CTI),27118.8,5.42,1.19,0.49,41.27,-33740.25,-6.02,-33740.25,-6.02,0.8,0.08,6.86, N/A, N/A,4000.63,0.05,0.29,-16.9, N/A,0.0028,1,27118.8,5.43,33,1,100,27118.8,27118.8,5.43,33,0,0,0,  N/A,  N/A,  N/A,40
5 (POW),27049.39,5.41,1.04,0.49,47.09,-25969.41,-4.76,-25969.41,-4.75,1.04,0.1,9.91, N/A, N/A,2755.81,0.06,0.35,-14.13,4.07,0.0037,2,13524.7,2.7,15,2,100,27049.39,13524.7,2.7,15,0,0,0,  N/A,  N/A,  N/A,40
6 (SKG),26906.79,5.38,0.75,0.49,65.62,-31251.63,-5.61,-31251.63,-5.6,0.86,0.09,11.72, N/A, N/A,8118.81,0.29,2.42,-2.03, N/A,0.0175,1,26906.79,5.4,21,1,100,26906.79,26906.79,5.4,21,0,0,0,  N/A,  N/A,  N/A,50
7 (SHI),25956.29,5.19,2.51,0.47,18.78,-171958.72,-24.48,-189585.9,-26.98,0.14,0.02,0.7,1.94,1.94,10629.03,0.31,17.16,-0.29,1.24,0.0185,8,3244.54,3.18,16.25,4,50,53592.96,13398.24,9.37,26.25,4,50,-27636.67,-6909.17,-3,6.25,60
8 (MWG),25764.92,5.15,3.47,0.47,13.51,-64248.29,-11.04,-64248.29,-11.04,0.4,0.04,1.22,1.72,2.29,12610.4,0.43,4.77,-1.03,0.59,0.0256,7,3680.7,0.75,14.43,3,42.86,61487.9,20495.97,3.97,23.67,4,57.14,-35722.97,-8930.74,-1.67,7.5,70
9 (GIL),25700.64,5.14,1.12,0.47,41.88,-22348.33,-9.76,-22348.33,-4.15,1.15,0.11,10.1,13.41,5.36,5833.48,0.46,1.5,-3.3,1.93,0.0276,7,3671.52,6.65,28,5,71.43,27771.22,5554.24,10.43,31,2,28.57,-2070.58,-1035.29,-2.79,20.5,80
8 (VPH),25597.04,5.12,0.79,0.47,58.78,-16523.19,-14.93,-16616.46,-3.27,1.54,0.14,17.99,3.83,8.95,8187.45,0.28,2.3,-2.15,0.56,0.0166,10,2559.7,1.42,15.2,3,30,34627.87,11542.62,12.21,27,7,70,-9030.83,-1290.12,-3.21,10.14,70
8 (VIX),25404.53,5.08,0.79,0.46,58.39,-34903.98,-21.88,-39456.13,-7.23,0.64,0.06,8.07,4.29,11.43,6922.35,0.42,2.28,-2.17,1.3,0.0251,11,2309.5,4.71,14.55,3,27.27,33131.11,11043.7,23.38,38,8,72.73,-7726.57,-965.82,-2.29,5.75,70
9 (QNS),25159.72,5.03,1.37,0.46,33.52,-32847.18,-7.95,-39716.91,-7.28,0.63,0.06,4.6,5.46,5.46,4197.21,0.21,2.77,-1.79,1.47,0.0125,4,6289.93,2.13,19.5,2,50,30799.6,15399.8,5.99,28.5,2,50,-5639.88,-2819.94,-1.72,10.5,80
9 (HT1),24903.42,4.98,5.12,0.45,8.85,-85361.45,-16.33,-191091.9,-27.26,0.13,0.02,0.32,1.17,2,50212.68,0.11,14.41,-0.34,0.31,0.0069,19,1310.71,1.11,17.63,7,36.84,173121.46,24731.64,10.67,34.86,12,63.16,-148218.04,-12351.5,-4.46,7.58,80
10 (GIL),24583.76,4.92,1.26,0.45,35.57,-62505.17,-12.02,-63938.03,-12.27,0.38,0.04,2.9,1.76,6.15,8838.35,-0.36,6.11,-0.81,0.51,-0.0215,9,2731.53,2.84,23.89,2,22.22,57027.15,28513.58,30.08,76,7,77.78,-32443.39,-4634.77,-4.95,9,90
6 (SHS),24555.32,4.91,0.68,0.45,65.54,-38269.74,-7.06,-38269.74,-6.8,0.64,0.07,9.64, N/A, N/A,7479.23,0.29,2.93,-1.69, N/A,0.0173,1,24555.32,5.13,20,1,100,24555.32,24555.32,5.13,20,0,0,0,  N/A,  N/A,  N/A,50
8 (DPM),24353.85,4.87,7.22,0.44,6.15,-86788.43,-14.15,-90721.31,-14.78,0.27,0.03,0.42,1.2,1.6,28874.91,0.16,10.24,-0.48,0.61,0.0094,14,1739.56,1.73,17.86,6,42.86,146185.69,24364.28,8.22,31.5,8,57.14,-121831.84,-15228.98,-3.13,7.63,70
6 (VIG),24205.25,4.84,0.56,0.44,78.48,-38861.1,-20.83,-39171.6,-6.97,0.62,0.06,11.26,2242.23,1121.11,7010.05,0.41,3.67,-1.35,3.46,0.0243,3,8068.42,8,19.67,2,66.67,24216.05,12108.02,12.1,28.5,1,33.33,-10.8,-10.8,-0.2,2,50
8 (TSC),24108.12,4.82,0.49,0.44,89.49,-54993.45,-30.25,-54993.45,-9.56,0.44,0.05,9.36,2.25,2.25,13280.02,0.18,5.1,-0.97,1.57,0.0109,4,6027.03,11.08,24,2,50,43326.25,21663.12,27.25,34,2,50,-19218.13,-9609.06,-5.08,14,70
9 (DIG),23784.8,4.76,5.37,0.43,8.08,-64830.76,-13.63,-80638.54,-13.65,0.29,0.03,0.59,1.23,3.07,20730.85,0.33,8.74,-0.57,0.74,0.0196,14,1698.91,3.26,21.21,4,28.57,128666.54,32166.64,21.45,44.5,10,71.43,-104881.74,-10488.17,-4.02,11.9,80
9 (VNE),23694.85,4.74,4.71,0.43,9.16,-101092.96,-18.89,-159635.29,-24.33,0.15,0.02,0.38,1.11,1.8,42479.25,0.21,18.51,-0.27,0.83,0.0124,21,1128.33,7.23,16.24,8,38.1,240557.36,30069.67,26.46,31.88,13,61.9,-216862.51,-16681.73,-4.6,6.62,80
7 (NDN),23635.49,4.73,1,0.43,43.06,-41487.42,-21.23,-43876.61,-8.35,0.54,0.05,5.16,2.36,3.93,12274.21,0.15,3.72,-1.34,1.35,0.0091,8,2954.44,5.6,14.88,3,37.5,41049.65,13683.22,17.76,26.33,5,62.5,-17414.16,-3482.83,-1.69,8,60
10 (PXS),23559.59,4.71,8.44,0.43,5.09,-208572.49,-25.23,-352563.8,-42.62,0.07,0.01,0.12,1.1,3.14,57703.53,0.08,26.76,-0.19,0.05,0.0047,27,872.58,0.54,18.7,7,25.93,258636.63,36948.09,18.46,32.86,20,74.07,-235077.04,-11753.85,-5.73,13.75,90
10 (MSN),23478.28,4.7,15.35,0.43,2.79,-92247.8,-14.89,-242170.04,-33.74,0.1,0.01,0.08,1.05,1.82,45888.32,-0.26,19.98,-0.25,0.18,-0.0156,30,782.61,0.86,19.43,11,36.67,469775.86,42706.9,10.84,36.45,19,63.33,-446297.59,-23489.35,-4.91,9.58,90
8 (CCL),23167.65,4.63,1.19,0.42,35.49,-28010.82,-43.56,-66371.36,-12.48,0.35,0.03,2.84,1.38,1.38,15027.77,0,5.04,-0.99,1.21,0.0003,10,2316.76,21.07,30.5,5,50,84920.43,16984.09,51.51,50.6,5,50,-61752.79,-12350.56,-9.36,10.4,70
6 (TTH),23074.47,4.61,0.26,0.42,160.61,-31850.43,-30,-31850.43,-5.8,0.72,0.07,27.71,29.3,9.77,6258.35,0.45,2.77,-1.8,2.76,0.027,4,5768.62,14.68,25.75,3,75,23889.9,7963.3,20.75,33.67,1,25,-815.43,-815.43,-3.53,2,50
8 (CSV),23074.72,4.61,1.98,0.42,21.27,-53970.03,-9.36,-53970.03,-9.35,0.43,0.04,2.27, N/A, N/A,5643.43,0.34,2.42,-2.06,3.19,0.0204,2,11537.36,5.22,38.5,2,100,23074.72,11537.36,5.22,38.5,0,0,0,  N/A,  N/A,  N/A,70
8 (GMD),22863.38,4.57,3.68,0.42,11.32,-51932.32,-9.69,-58456.05,-10.06,0.39,0.04,1.13,1.47,2.95,13140.42,0.29,7.03,-0.71,0.64,0.0176,9,2540.38,1.95,17.33,3,33.33,71124.54,23708.18,10.14,35.67,6,66.67,-48261.17,-8043.53,-2.15,8.17,70
9 (PLX),22655.5,4.53,4.54,0.41,9.1,-134629.27,-18.37,-268957.61,-36.55,0.08,0.01,0.25,1.16,3.47,24394.04,0.05,15.36,-0.32,0.27,0.0027,8,2831.94,1.01,16.25,2,25,165849.97,82924.99,17.27,43.5,6,75,-143194.48,-23865.75,-4.41,7.17,80
5 (HDB),22489.54,4.5,1.05,0.41,39.26,-23488.09,-4.45,-23488.09,-4.45,0.96,0.09,8.83, N/A, N/A,6705.51,0.3,1.81,-2.76, N/A,0.0178,1,22489.54,4.5,29,1,100,22489.54,22489.54,4.5,29,0,0,0,  N/A,  N/A,  N/A,40
9 (CTD),21912.91,4.38,10.7,0.4,3.74,-121886.65,-18.57,-139641.2,-21.24,0.16,0.02,0.18,1.15,1.72,22965.18,0.38,6.66,-0.75,-0.15,0.0228,15,1460.86,0.21,20.73,6,40,169038.91,28173.15,5.34,35.5,9,60,-147126,-16347.33,-3.21,10.89,80
7 (HII),21705.06,4.34,0.68,0.4,58.35,-23594.03,-4.89,-23594.03,-4.36,0.92,0.09,13.39, N/A, N/A,6184.1,0.25,1.41,-3.55,4.16,0.015,2,10852.53,2.74,19,2,100,21705.06,10852.53,2.74,19,0,0,0,  N/A,  N/A,  N/A,60
8 (TNT),21576.68,4.32,0.69,0.39,57.3,-36068.9,-19.35,-39839.82,-7.11,0.54,0.06,8.05,1.87,3.74,11602.66,0.27,3.97,-1.26,0.83,0.016,15,1438.45,7.15,15.33,5,33.33,46376.69,9275.34,32.13,34.2,10,66.67,-24800.01,-2480,-5.34,5.9,70
